EstType,Parameter,Estimate,StdErr,tValue,Probt,DF,ess
SUREstim,afoliage,0.05458581114288,0.00278346549768,19.6107374739314,1.2433277109745E-66,604.444444444444,White Birch
SUREstim,bfoliage,1.63510027258767,0.01887783476219,86.614820671199,0,604.444444444444,White Birch
SUREstim,awood,0.04024789814751,0.00403536324528,9.97379806997293,1.2397271095096E-15,79.4444444444444,White Elm
SUREstim,bwood,2.58042663897408,0.02863508662485,90.1141551544735,2.0670157651187E-81,79.4444444444444,White Elm
SUREstim,abark,0.00728152695994,0.00234915068528,3.09964235396067,0.00268459253632,79.4444444444444,White Elm
SUREstim,bbark,2.48589306688483,0.0974421816093,25.5114676809271,6.8371643032963E-40,79.4444444444444,White Elm
SUREstim,abranche,0.04011725458955,0.00421618009587,9.51507138625562,9.6332924802952E-15,79.4444444444444,White Elm
SUREstim,bbranche,2.18258579350858,0.03556333912564,61.3717903652872,2.0267307673639E-68,79.4444444444444,White Elm
SUREstim,afoliage,0.07504114456834,0.00305111864287,24.594633428473,8.9510115528679E-39,79.4444444444444,White Elm
SUREstim,bfoliage,1.34361027658976,0.01637265930701,82.0642664942222,3.1063917582116E-78,79.4444444444444,White Elm
SUREstim,awood,0.07618583067618,0.0081550877742,9.34212270739511,3.0882799332038E-13,59.4444444444444,White Oak
SUREstim,bwood,2.33349137712436,0.0373493991269,62.4773472043181,1.3125833036661E-55,59.4444444444444,White Oak
SUREstim,abark,0.03376382965638,0.00189677526021,17.8006484819993,2.1242017780256E-25,59.4444444444444,White Oak
SUREstim,bbark,1.98447705377679,0.01807316580115,109.802404050864,6.2689100218023E-70,59.4444444444444,White Oak
SUREstim,abranche,0.01128069326878,0.00229962524169,4.90544853320188,7.6775981322131E-6,59.4444444444444,White Oak
SUREstim,bbranche,2.62111495480718,0.05833657808552,44.9308999743594,2.4639564556976E-47,59.4444444444444,White Oak
SUREstim,afoliage,0.01877054859109,0.00414333414621,4.53030046061742,0.00002922504243,59.4444444444444,White Oak
SUREstim,bfoliage,1.7881215075841,0.06709287974616,26.6514347625141,1.3543744438745E-34,59.4444444444444,White Oak
SUREstim,awood,0.03590814119077,0.00090020759433,39.8887339061047,3.8411035704049E-195,830.444444444444,White Spruce
SUREstim,bwood,2.57746648644585,0.00878087807625,293.531747515634,0,830.444444444444,White Spruce
SUREstim,abark,0.0115760178694,0.00046133887743,25.0922227360334,7.622523499735E-104,830.444444444444,White Spruce
SUREstim,bbark,2.30215770008866,0.01397115998652,164.779281198491,0,830.444444444444,White Spruce
SUREstim,abranche,0.02827750256625,0.00171995623355,16.4408268155692,8.6234598945058E-53,830.444444444444,White Spruce
SUREstim,bbranche,2.08234268588911,0.02217358229526,93.9109728938089,0,830.444444444444,White Spruce
SUREstim,afoliage,0.16006822352509,0.00847335430851,18.8907742668326,1.7515718625567E-66,830.444444444444,White Spruce
SUREstim,bfoliage,1.46704307498513,0.01842064665798,79.6412363921761,0,830.444444444444,White Spruce
SUREstim,awood,0.19322448791505,0.01932206560072,10.0001983177089,2.5959078154335E-20,278.444444444444,Yellow Birch
SUREstim,bwood,2.1569120688521,0.0268915798747,80.2077110716936,3.0546126226929E-194,278.444444444444,Yellow Birch
SUREstim,abark,0.01922640708326,0.00166480686843,11.5487312359009,1.8380604420408E-25,278.444444444444,Yellow Birch
SUREstim,bbark,2.24747997936781,0.02432348788419,92.3995764944782,1.0425351883804E-210,278.444444444444,Yellow Birch
SUREstim,abranche,0.03052978008754,0.00236769810905,12.8942874814767,3.8966161838951E-30,278.444444444444,Yellow Birch
SUREstim,bbranche,2.40435423123382,0.02295393547685,104.74692819703,1.9832709786546E-225,278.444444444444,Yellow Birch
SUREstim,afoliage,0.11186061965851,0.01205350622483,9.28033864769246,4.9679475060404E-18,278.444444444444,Yellow Birch
SUREstim,bfoliage,1.39734102334912,0.03131187598913,44.6265507641246,9.012469157956E-129,278.444444444444,Yellow Birch
SUREstim,awood,0.08709625208793,0.00146111593058,59.6094055679233,0,3352.44444444444,feuillu
SUREstim,bwood,2.37024447052848,0.00515704782504,459.61266037089,0,3352.44444444444,feuillu
SUREstim,abark,0.02406227073232,0.0009116514087,26.3941573529743,1.1969418106329E-139,3352.44444444444,feuillu
SUREstim,bbark,2.19694455706021,0.01164676115129,188.631373866213,0,3352.44444444444,feuillu
SUREstim,abranche,0.01671602873565,0.00066921759266,24.9784657767557,1.9591586045113E-126,3352.44444444444,feuillu
SUREstim,bbranche,2.48069066397156,0.01310964383656,189.226396605232,0,3352.44444444444,feuillu
SUREstim,afoliage,0.0390203121927,0.00092216284465,42.3139062897838,0,3352.44444444444,feuillu
SUREstim,bfoliage,1.62291719020098,0.00829552548853,195.637659415772,0,3352.44444444444,feuillu
SUREstim,awood,0.06476013151073,0.00121189661116,53.4370101491262,0,5280.44444444444,resineux
SUREstim,bwood,2.39274518457056,0.00609263066417,392.727758575549,0,5280.44444444444,resineux
SUREstim,abark,0.01616562002316,0.00024293561441,66.5428165495206,0,5280.44444444444,resineux
SUREstim,bbark,2.19587082282049,0.00545722746877,402.378466975185,0,5280.44444444444,resineux
SUREstim,abranche,0.01562075740132,0.00050995477504,30.6316523849537,8.1563654915636E-190,5280.44444444444,resineux
SUREstim,bbranche,2.29161602724878,0.01078128339573,212.555031078622,0,5280.44444444444,resineux
SUREstim,afoliage,0.08607161481089,0.00245796382421,35.0174457260116,9.2903989413372E-242,5280.44444444444,resineux
SUREstim,bfoliage,1.62605529692878,0.01001786916612,162.315485455462,0,5280.44444444444,resineux
SUREstim,awood,0.07870254111252,0.00124928903388,62.9978643674331,0,8634.44444444444,all
SUREstim,bwood,2.37016917039864,0.00508636777881,465.984622714883,0,8634.44444444444,all
SUREstim,abark,0.01846075189612,0.00021907756967,84.265823850252,0,8634.44444444444,all
SUREstim,bbark,2.21591115907142,0.00412610497762,537.046723505383,0,8634.44444444444,all
SUREstim,abranche,0.02301578132384,0.00060736694627,37.894359357509,8.1076299712349E-291,8634.44444444444,all
SUREstim,bbranche,2.2677625249828,0.00966200361537,234.709343450722,0,8634.44444444444,all
SUREstim,afoliage,0.07665993394572,0.00205426742846,37.3174071123051,1.0260611190916E-282,8634.44444444444,all
SUREstim,bfoliage,1.57200284269307,0.00955997837866,164.435815691878,0,8634.44444444444,all
