ESSENCE,DHP,GROUPE,DER,ScF1,ScF2,ScF3,ScF4,PATE,CARIE,NU,BM,AUTRE
EPR,124,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,126,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,128,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,130,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,132,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,134,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,136,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,138,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,140,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,142,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,144,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,146,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,148,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,150,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,152,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,154,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,156,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,158,SEPM  ,0,0,0,97,0,0,2,1,0,0
EPR,160,SEPM  ,0,0,0,97,0,0,2,1,0,0
ERA,10,Tous FD 10-22 ,0,0,0,0,0,69,2,29,0,0
ERA,12,Tous FD 10-22 ,0,0,0,0,0,81,2,16,1,0
ERA,14,Tous FD 10-22 ,0,0,0,0,0,81,2,12,5,0
ERA,16,Tous FD 10-22 ,0,0,0,0,0,81,2,10,7,0
ERA,18,Tous FD 10-22 ,0,0,0,0,0,81,2,10,7,0
ERA,20,Tous FD 10-22 ,0,0,0,0,0,81,2,8,9,0
ERA,22,Tous FD 10-22 ,0,0,0,0,0,81,2,8,9,0
ERA,24,AUF 24 +  ,0,0,0,33.60846,1.951138,35.4404,8,8,13,0
ERA,26,AUF 24 +  ,0,0,5.606749,23.71959,1.755526,39.91814,8,8,13,0
ERA,28,AUF 24 +  ,0,0,5.022227,21.24674,1.621852,43.10918,8,8,13,0
ERA,30,AUF 24 +  ,0,0,4.590239,19.4192,1.529254,45.46131,8,8,13,0
ERA,32,AUF 24 +  ,0,0,4.25892,18.01754,1.464151,47.25939,8,8,13,0
ERA,34,AUF 24 +  ,0,0,3.994177,16.89754,1.417328,50.69096,8,7,12,0
ERA,36,AUF 24 +  ,0,1.002807,3.784017,15.00564,1.386336,51.8212,8,7,12,0
ERA,38,AUF 24 +  ,0,0.9577775,3.614103,14.33184,1.367432,52.72885,8,7,12,0
ERA,40,AUF 24 +  ,0,0.9217829,3.47828,13.79323,1.359498,53.44721,8,7,12,0
ERA,42,AUF 24 +  ,0,0.8967005,3.383633,13.4179,1.366552,53.93521,8,7,12,0
ERA,44,AUF 24 +  ,0,0.8766659,3.308034,13.11811,1.380903,54.31628,8,7,12,0
ERA,46,AUF 24 +  ,0,0.8584953,3.239469,12.84621,1.398104,54.65772,8,7,12,0
ERA,48,AUF 24 +  ,0,0.8413125,3.17463,12.5891,1.41695,54.97801,8,7,12,0
ERA,50,AUF 24 +  ,0,0.823993,3.109277,12.32993,1.435624,56.30117,8,6,12,0
ERA,52,AUF 24 +  ,0,0.7550495,2.849123,11.29829,1.315505,57.78204,8,6,12,0
ERA,54,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,56,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,58,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,60,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,62,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,64,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,66,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,68,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,70,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,72,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,74,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,76,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,78,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,80,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,82,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,84,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,86,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,88,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,90,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,92,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,94,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,96,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,98,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,100,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,102,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,104,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,106,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,108,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,110,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,112,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,114,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,116,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,118,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,120,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,122,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,124,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,126,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,128,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,130,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,132,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,134,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,136,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,138,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,140,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,142,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,144,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,146,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,148,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,150,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,152,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,154,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,156,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,158,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERA,160,AUF 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERN,10,Tous FD 10-22 ,0,0,0,0,0,51,2,47,0,0
ERN,12,Tous FD 10-22 ,0,0,0,0,0,75,2,23,0,0
ERN,14,Tous FD 10-22 ,0,0,0,0,0,83,2,15,0,0
ERN,16,Tous FD 10-22 ,0,0,0,0,0,83,2,11,4,0
ERN,18,Tous FD 10-22 ,0,0,0,0,0,83,2,9,6,0
ERN,20,Tous FD 10-22 ,0,0,0,0,0,83,2,8,7,0
ERN,22,Tous FD 10-22 ,0,0,0,0,0,83,2,8,7,0
ERN,24,ERS 24 - 32  ,0,0.01820644,1.007276,22.58402,3.983749,48.40675,4,7,13,0
ERN,26,ERS 24 - 32  ,0,0.03878933,1.576939,22.58402,3.08485,48.7154,4,7,13,0
ERN,28,ERS 24 - 32  ,0,0.07959137,2.399013,22.58402,2.449443,48.48793,4,7,13,0
ERN,30,ERS 24 - 32  ,0,0.1564425,3.518471,21.52627,1.985774,48.81304,4,7,13,0
ERN,32,ERS 24 - 32  ,0,0.2935295,4.946157,20.66535,1.640004,47.45496,5,7,13,0
ERN,34,ERS 34 +  ,0,0.5246906,6.644184,19.97361,1.379198,47.47832,5,6,13,0
ERN,36,ERS 34 +  ,0,0.8913966,8.516344,19.42613,1.180375,45.98576,5,6,13,0
ERN,38,ERS 34 +  ,0,1.435673,10.42592,19.00182,1.027429,44.10915,5,6,13,0
ERN,40,ERS 34 +  ,0,2.184599,12.21762,18.66104,0.9078961,40.02885,6,7,13,0
ERN,42,ERS 34 +  ,0,3.134535,13.76834,18.37927,0.8134974,37.90435,6,7,13,0
ERN,44,ERS 34 +  ,0,4.244213,15.02209,18.15778,0.7392116,35.8367,6,7,13,0
ERN,46,ERS 34 +  ,0,5.435539,15.97046,17.9951,0.6811789,33.91772,6,7,13,0
ERN,48,ERS 34 +  ,0,6.608636,16.63474,17.88829,0.6364701,31.23187,7,7,13,0
ERN,50,ERS 34 +  ,0,7.647867,17.01566,17.80047,0.6017696,30.93423,7,6,13,0
ERN,52,ERS 34 +  ,0,8.45615,17.13177,17.71654,0.5752387,29.12031,8,6,13,0
ERN,54,ERS 34 +  ,0,8.978184,17.03024,17.65806,0.5566287,28.77689,8,6,13,0
ERN,56,ERS 34 +  ,0,9.182422,16.73981,17.63885,0.545682,27.89323,9,6,13,0
ERN,58,ERS 34 +  ,0,9.056149,16.27052,17.66737,0.5422515,28.46371,9,6,13,0
ERN,60,ERS 34 +  ,0,8.590237,15.59073,17.71955,0.5454842,29.554,10,5,13,0
ERN,62,ERS 34 +  ,0,7.80205,14.66342,17.7683,0.554696,31.21153,10,5,13,0
ERN,64,ERS 34 +  ,0,6.757043,13.48051,17.8132,0.5702385,32.37901,11,5,13,0
ERN,66,ERS 34 +  ,0,5.553906,12.04807,17.85208,0.5926389,34.9533,11,5,13,0
ERN,68,ERS 34 +  ,0,4.313363,10.40115,17.88122,0.6226308,36.78164,12,5,13,0
ERN,70,ERS 34 +  ,0,3.153437,8.61127,17.88764,0.6608993,38.68676,13,5,13,0
ERN,72,ERS 34 +  ,0,2.16547,6.791871,17.85652,0.708308,41.47783,13,5,13,0
ERN,74,ERS 34 +  ,0,1.396485,5.079878,17.7799,0.7662538,42.97748,14,5,13,0
ERN,76,ERS 34 +  ,0,0.8465405,3.594847,17.64939,0.8364615,44.07276,15,5,13,0
ERN,78,ERS 34 +  ,0,0.4830984,2.407341,17.45645,0.9210333,45.73208,15,5,13,0
ERN,80,ERS 34 +  ,0,0.2599134,1.528448,17.19137,1.022413,46.99786,15,5,13,0
ERN,82,ERS 34 +  ,0,0.1319852,0.9226422,16.84474,1.143438,47.9572,15,5,13,0
ERN,84,ERS 34 +  ,0,0.06331371,0.5310988,16.40994,1.287465,48.70818,15,5,13,0
ERN,86,ERS 34 +  ,0,0.02870625,0.2922704,15.88274,1.458305,49.33798,15,5,13,0
ERN,88,ERS 34 +  ,0,0.01230509,0.1540629,15.26188,1.660161,49.91159,15,5,13,0
ERN,90,ERS 34 +  ,0,0.004987441,0.07789061,14.5497,1.897483,50.46994,15,5,13,0
ERN,92,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,94,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,96,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,98,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,100,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,102,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,104,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,106,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,108,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,110,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,112,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,114,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,116,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,118,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,120,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,122,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,124,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,126,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,128,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,130,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,132,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,134,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,136,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,138,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,140,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,142,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,144,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,146,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,148,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,150,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,152,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,154,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,156,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,158,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERN,160,ERS 34 +  ,0,0.004802584,0.07500364,14.01042,1.827154,51.08262,15,5,13,0
ERR,10,Tous FD 10-22 ,0,0,0,0,0,69,2,29,0,0
ERR,12,Tous FD 10-22 ,0,0,0,0,0,81,2,16,1,0
ERR,14,Tous FD 10-22 ,0,0,0,0,0,81,2,12,5,0
ERR,16,Tous FD 10-22 ,0,0,0,0,0,81,2,10,7,0
ERR,18,Tous FD 10-22 ,0,0,0,0,0,81,2,10,7,0
ERR,20,Tous FD 10-22 ,0,0,0,0,0,81,2,8,9,0
ERR,22,Tous FD 10-22 ,0,0,0,0,0,81,2,8,9,0
ERR,24,ERR 24 +  ,0,0,0,33.60846,1.951138,35.4404,8,8,13,0
ERR,26,ERR 24 +  ,0,0,5.606749,23.71959,1.755526,39.91814,8,8,13,0
ERR,28,ERR 24 +  ,0,0,5.022227,21.24674,1.621852,43.10918,8,8,13,0
ERR,30,ERR 24 +  ,0,0,4.590239,19.4192,1.529254,45.46131,8,8,13,0
ERR,32,ERR 24 +  ,0,0,4.25892,18.01754,1.464151,47.25939,8,8,13,0
ERR,34,ERR 24 +  ,0,0,3.994177,16.89754,1.417328,50.69096,8,7,12,0
ERR,36,ERR 24 +  ,0,1.002807,3.784017,15.00564,1.386336,51.8212,8,7,12,0
ERR,38,ERR 24 +  ,0,0.9577775,3.614103,14.33184,1.367432,52.72885,8,7,12,0
ERR,40,ERR 24 +  ,0,0.9217829,3.47828,13.79323,1.359498,53.44721,8,7,12,0
ERR,42,ERR 24 +  ,0,0.8967005,3.383633,13.4179,1.366552,53.93521,8,7,12,0
ERR,44,ERR 24 +  ,0,0.8766659,3.308034,13.11811,1.380903,54.31628,8,7,12,0
ERR,46,ERR 24 +  ,0,0.8584953,3.239469,12.84621,1.398104,54.65772,8,7,12,0
ERR,48,ERR 24 +  ,0,0.8413125,3.17463,12.5891,1.41695,54.97801,8,7,12,0
ERR,50,ERR 24 +  ,0,0.823993,3.109277,12.32993,1.435624,56.30117,8,6,12,0
ERR,52,ERR 24 +  ,0,0.7550495,2.849123,11.29829,1.315505,57.78204,8,6,12,0
ERR,54,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,56,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,58,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,60,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,62,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,64,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,66,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,68,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,70,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,72,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,74,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,76,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,78,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,80,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,82,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,84,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,86,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,88,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,90,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,92,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,94,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,96,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,98,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,100,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,102,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,104,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,106,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,108,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,110,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,112,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,114,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,116,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,118,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,120,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,122,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,124,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,126,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,128,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,130,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,132,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,134,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,136,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,138,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,140,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,142,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,144,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,146,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,148,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,150,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,152,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,154,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,156,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,158,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERR,160,ERR 24 +  ,0,0.6931289,2.615471,10.37173,1.207622,59.11205,8,6,12,0
ERS,10,Tous FD 10-22 ,0,0,0,0,0,51,2,47,0,0
ERS,12,Tous FD 10-22 ,0,0,0,0,0,75,2,23,0,0
ERS,14,Tous FD 10-22 ,0,0,0,0,0,83,2,15,0,0
ERS,16,Tous FD 10-22 ,0,0,0,0,0,83,2,11,4,0
ERS,18,Tous FD 10-22 ,0,0,0,0,0,83,2,9,6,0
ERS,20,Tous FD 10-22 ,0,0,0,0,0,83,2,8,7,0
ERS,22,Tous FD 10-22 ,0,0,0,0,0,83,2,8,7,0
ERS,24,ERS 24 - 32  ,0,0.01820644,1.007276,22.58402,3.983749,48.40675,4,7,13,0
ERS,26,ERS 24 - 32  ,0,0.03878933,1.576939,22.58402,3.08485,48.7154,4,7,13,0
ERS,28,ERS 24 - 32  ,0,0.07959137,2.399013,22.58402,2.449443,48.48793,4,7,13,0
ERS,30,ERS 24 - 32  ,0,0.1564425,3.518471,21.52627,1.985774,48.81304,4,7,13,0
ERS,32,ERS 24 - 32  ,0,0.2935295,4.946157,20.66535,1.640004,47.45496,5,7,13,0
ERS,34,ERS 34 +  ,0,0.5246906,6.644184,19.97361,1.379198,47.47832,5,6,13,0
ERS,36,ERS 34 +  ,0,0.8913966,8.516344,19.42613,1.180375,45.98576,5,6,13,0
ERS,38,ERS 34 +  ,0,1.435673,10.42592,19.00182,1.027429,44.10915,5,6,13,0
ERS,40,ERS 34 +  ,0,2.184599,12.21762,18.66104,0.9078961,40.02885,6,7,13,0
ERS,42,ERS 34 +  ,0,3.134535,13.76834,18.37927,0.8134974,37.90435,6,7,13,0
ERS,44,ERS 34 +  ,0,4.244213,15.02209,18.15778,0.7392116,35.8367,6,7,13,0
ERS,46,ERS 34 +  ,0,5.435539,15.97046,17.9951,0.6811789,33.91772,6,7,13,0
ERS,48,ERS 34 +  ,0,6.608636,16.63474,17.88829,0.6364701,31.23187,7,7,13,0
ERS,50,ERS 34 +  ,0,7.647867,17.01566,17.80047,0.6017696,30.93423,7,6,13,0
ERS,52,ERS 34 +  ,0,8.45615,17.13177,17.71654,0.5752387,29.12031,8,6,13,0
ERS,54,ERS 34 +  ,0,8.978184,17.03024,17.65806,0.5566287,28.77689,8,6,13,0
ERS,56,ERS 34 +  ,0,9.182422,16.73981,17.63885,0.545682,27.89323,9,6,13,0
ERS,58,ERS 34 +  ,0,9.056149,16.27052,17.66737,0.5422515,28.46371,9,6,13,0
ERS,60,ERS 34 +  ,0,8.590237,15.59073,17.71955,0.5454842,29.554,10,5,13,0
ERS,62,ERS 34 +  ,0,7.80205,14.66342,17.7683,0.554696,31.21153,10,5,13,0
ERS,64,ERS 34 +  ,0,6.757043,13.48051,17.8132,0.5702385,32.37901,11,5,13,0
ERS,66,ERS 34 +  ,0,5.553906,12.04807,17.85208,0.5926389,34.9533,11,5,13,0
ERS,68,ERS 34 +  ,0,4.313363,10.40115,17.88122,0.6226308,36.78164,12,5,13,0
ERS,70,ERS 34 +  ,0,3.153437,8.61127,17.88764,0.6608993,38.68676,13,5,13,0
ERS,72,ERS 34 +  ,0,2.16547,6.791871,17.85652,0.708308,41.47783,13,5,13,0
ERS,74,ERS 34 +  ,0,1.396485,5.079878,17.7799,0.7662538,42.97748,14,5,13,0
ERS,76,ERS 34 +  ,0,0.8465405,3.594847,17.64939,0.8364615,44.07276,15,5,13,0
ERS,78,ERS 34 +  ,0,0.4830984,2.407341,17.45645,0.9210333,45.73208,15,5,13,0
