"sp","estimate"
"Populus tremuloides",2.16376989325639e-05
"Populus tremuloides",-1.34570826934488e-08
"Populus tremuloides",3.58865467699767e-06
"Populus tremuloides",3.63521056557546e-07
"Populus tremuloides",1.0425309379305e-05
"Populus tremuloides",-4.87289469482892e-10
"Populus tremuloides",-7.9323834945236e-08
"Populus tremuloides",-1.84349353039651e-08
"Populus tremuloides",-4.63736947610985e-07
"Populus tremuloides",4.25748142521574e-08
"Populus tremuloides",-2.10679527308825e-09
"Populus tremuloides",4.4177202139643e-08
"Populus tremuloides",-2.16420084739574e-09
"Populus tremuloides",-1.02362150865482e-07
"Populus tremuloides",5.01282507939939e-09
"Populus tremuloides",2.15968018348154e-05
"Populus tremuloides",-1.18905970420637e-07
"Populus tremuloides",-1.05360636720517e-06
"Populus tremuloides",-2.86460204026082e-07
"Populus tremuloides",-6.94341914008549e-07
"Populus tremuloides",-9.9539047668529e-09
"Populus tremuloides",-2.35061030859174e-08
"Populus tremuloides",2.48927198863585e-07
"Prunus pensylvanica",0.0143829042087305
"Prunus serotina",0.203794223217728
"Prunus serotina",-0.0118787879807638
"Prunus serotina",0.00145720104877628
"Prunus serotina",0.000183294451868634
"Prunus serotina",-2.39689959007681e-05
"Prunus serotina",5.06178192486663e-07
"Prunus serotina",-7.44574224787455e-06
"Prunus serotina",-2.11021489846163e-05
"Prunus serotina",1.61645793901402e-07
"Prunus serotina",1.19655133022734e-06
"Quercus rubra",0.0479705036772379
"Quercus rubra",-0.000463579011873349
"Quercus rubra",9.13354233768103e-05
"Quercus rubra",-3.28892264859212e-05
"Quercus rubra",-3.69151879376092e-06
"Quercus rubra",2.82654043381643e-07
"Quercus sp.",3.41299193715182
"Quercus sp.",-0.0054660954317892
"Quercus sp.",0.000470925238553597
"Quercus sp.",1.06740624225022e-05
"Quercus sp.",-1.99510515924148e-05
"Quercus sp.",1.26585465590261e-06
"Quercus sp.",-0.0132141739883881
"Quercus sp.",1.81972258136245e-05
"Quercus sp.",-5.43005756010082e-07
"Quercus sp.",5.28223040801489e-05
"Shrubs",0.081656074875703
"Thuja occidentalis",0.126874836743048
"Thuja occidentalis",-0.00176566504971314
"Thuja occidentalis",5.2307492391145e-05
"Tilia americana",0.0672848617880406
"Tilia americana",-0.00129202126408241
"Tilia americana",0.000134564681230736
"Tilia americana",-6.35030937561355e-05
"Tilia americana",-5.13972879385642e-06
"Tilia americana",5.30666121233198e-07
"Tsuga canadensis",0.0460590870254597
"Ulmus sp.",0.0623645462295601
"Ulmus sp.",-0.0113761318602627
"Ulmus sp.",0.00537053788113058
